user_id,accuracy,resptime,session,trial,condition_text,threshold_text,duration_text,q1,q2,q3,q4,q5,q6,trial_id
17,1,0.7695918083190918,8.0,9.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,88
17,1,0.8917710781097412,8.0,10.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,89
17,1,0.8454179763793945,9.0,1.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,90
17,1,0.6173350811004639,9.0,2.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,91
17,1,0.6472148895263672,9.0,3.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,92
17,1,0.6383051872253418,9.0,4.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,93
17,1,0.5181789398193359,9.0,5.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,94
17,1,0.6145641803741455,9.0,6.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,95
17,1,0.8540749549865723,9.0,7.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,96
17,1,0.5902080535888672,9.0,8.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,97
17,1,0.7412102222442627,9.0,9.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,98
17,1,0.558722734451294,9.0,10.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,99
17,1,1.059770107269287,10.0,1.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,100
17,1,3.76016902923584,10.0,2.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,101
17,1,1.0740559101104736,10.0,4.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,102
17,1,1.097397804260254,10.0,5.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,103
17,1,1.067209005355835,10.0,6.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,104
17,1,1.096719741821289,10.0,7.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,105
17,1,1.0798470973968506,10.0,8.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,106
17,1,1.071061134338379,10.0,9.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,107
17,1,1.0719919204711914,10.0,10.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,108
17,1,1.200531244277954,11.0,1.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,109
17,1,0.9701850414276124,11.0,2.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,110
17,1,0.8094160556793213,11.0,3.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,111
17,1,0.9106409549713136,11.0,4.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,112
17,1,0.6345310211181641,11.0,5.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,113
17,1,0.8102388381958008,11.0,6.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,114
17,1,0.9569010734558104,11.0,7.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,115
17,1,0.9508779048919678,11.0,8.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,116
17,1,1.0705749988555908,11.0,9.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,117
17,1,0.9369850158691406,11.0,10.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,118
4,1,0.8250770568847656,0.0,1.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,1
4,1,0.8224389553070068,0.0,2.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,2
4,1,0.8117430210113525,0.0,3.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,3
4,1,0.701897144317627,0.0,4.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,4
4,1,0.6758337020874023,0.0,5.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,5
4,1,0.8050107955932617,0.0,6.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,6
4,1,0.6983451843261719,0.0,7.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,7
4,1,0.7002208232879639,0.0,8.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,8
4,1,0.8304178714752197,0.0,9.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,9
4,1,0.6687161922454834,0.0,10.0,with distraction,filtered,short,6.0,7.0,2.0,3.0,2.0,1.0,10
4,1,1.1979281902313232,1.0,1.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,11
4,1,0.8027291297912598,1.0,2.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,12
4,1,0.9362576007843018,1.0,3.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,13
4,1,0.6668779850006104,1.0,4.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,14
4,1,0.9422447681427002,1.0,5.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,15
4,1,1.0665667057037354,1.0,6.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,16
4,1,0.9477379322052002,1.0,7.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,17
4,1,0.8450400829315186,1.0,8.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,18
4,1,1.0880508422851562,1.0,9.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,19
4,1,0.8068861961364746,1.0,10.0,with distraction,static,long,6.0,6.0,2.0,2.0,2.0,1.0,20
4,1,1.0685219764709473,2.0,1.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,21
4,1,1.067131280899048,2.0,2.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,22
4,1,0.8031418323516846,2.0,3.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,23
4,1,0.8315308094024658,2.0,4.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,24
4,1,0.8017857074737549,2.0,5.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,25
4,1,0.7744219303131104,2.0,6.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,26
4,1,1.0447728633880615,2.0,7.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,27
4,1,0.7714669704437256,2.0,8.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,28
4,1,0.7679591178894043,2.0,9.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,29
4,1,0.9438209533691406,2.0,10.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,30
4,1,0.6059882640838623,3.0,1.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,31
4,1,0.5657501220703125,3.0,2.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,32
4,1,0.6481101512908936,3.0,3.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,33
4,1,0.8680081367492676,3.0,4.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,34
4,1,0.6235148906707764,3.0,5.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,35
4,1,0.6395611763000488,3.0,6.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,36
4,1,0.7409300804138184,3.0,7.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,37
4,1,0.6285419464111328,3.0,8.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,38
4,1,0.6594691276550293,3.0,9.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,39
4,1,0.764397144317627,3.0,10.0,no distraction,filtered,long,3.0,3.0,5.0,5.0,5.0,2.0,40
4,1,0.5971188545227051,4.0,1.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,41
4,1,0.4490749835968017,4.0,2.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,42
4,1,0.4641470909118652,4.0,3.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,43
4,1,0.5607130527496338,4.0,4.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,44
4,1,0.4844522476196289,4.0,5.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,45
4,1,0.6241660118103027,4.0,6.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,46
4,1,0.4016273021697998,4.0,7.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,47
4,1,0.5821528434753418,4.0,8.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,48
4,1,1.0821037292480469,4.0,9.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,49
4,1,0.6196730136871338,4.0,10.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,50
4,1,0.8124468326568604,5.0,1.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,51
4,1,0.5891010761260986,5.0,2.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,52
4,1,0.7112288475036621,5.0,3.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,53
4,1,0.685683012008667,5.0,4.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,54
4,1,0.8353867530822754,5.0,5.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,55
4,1,0.7770040035247803,5.0,6.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,56
4,1,0.6334080696105957,5.0,7.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,57
4,1,0.9542968273162842,5.0,8.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,58
4,1,0.8112151622772217,5.0,9.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,59
4,1,0.6796550750732422,5.0,10.0,with distraction,static,short,7.0,7.0,1.0,2.0,2.0,1.0,60
4,1,0.5783710479736328,6.0,1.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,61
4,1,0.5452980995178223,6.0,2.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,62
4,1,0.5573930740356445,6.0,3.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,63
4,1,0.5483200550079346,6.0,4.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,64
4,1,0.4822421073913574,6.0,5.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,65
4,1,0.6864922046661377,6.0,6.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,66
4,1,0.7507150173187256,6.0,7.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,67
4,1,0.5332448482513428,6.0,8.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,68
4,1,0.498147964477539,6.0,9.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,69
4,1,0.5341072082519531,6.0,10.0,no distraction,filtered,short,7.0,7.0,1.0,3.0,2.0,1.0,70
4,1,0.5976419448852539,7.0,1.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,71
4,1,0.6145880222320557,7.0,2.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,72
4,1,0.5612349510192871,7.0,3.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,73
4,1,0.6141438484191895,7.0,4.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,74
4,1,0.6333560943603516,7.0,5.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,75
4,1,0.6897850036621094,7.0,6.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,76
4,1,0.7439141273498535,7.0,7.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,77
4,1,0.6607260704040527,7.0,8.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,78
4,1,0.8161511421203613,7.0,9.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,79
4,1,0.6608548164367676,7.0,10.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,80
4,1,0.8088479042053223,8.0,1.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,81
4,1,0.8137421607971191,8.0,2.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,82
4,1,0.6539618968963623,8.0,3.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,83
4,1,0.668065071105957,8.0,4.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,84
4,1,0.7811279296875,8.0,5.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,85
4,1,0.6931562423706055,8.0,6.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,86
4,1,0.6722629070281982,8.0,7.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,87
4,1,0.80043625831604,8.0,8.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,88
4,1,0.9038033485412598,8.0,9.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,89
4,1,0.7005419731140137,8.0,10.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,90
4,1,0.5768299102783203,9.0,1.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,91
4,1,0.557199239730835,9.0,2.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,92
4,1,0.5485701560974121,9.0,3.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,93
4,1,0.4530279636383056,9.0,4.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,94
4,1,0.5771739482879639,9.0,5.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,95
4,1,0.6127622127532959,9.0,6.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,96
4,1,0.5685329437255859,9.0,7.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,97
4,1,0.4546728134155273,9.0,8.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,98
4,1,0.45247483253479,9.0,9.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,99
4,1,0.5793139934539795,9.0,10.0,no distraction,static,short,7.0,7.0,2.0,3.0,2.0,2.0,100
4,1,0.8107988834381104,10.0,1.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,101
4,1,0.7970349788665771,10.0,2.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,102
4,1,0.796950101852417,10.0,3.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,103
4,1,0.8115239143371582,10.0,4.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,104
4,1,0.8144869804382324,10.0,5.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,105
4,1,0.7969808578491211,10.0,6.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,106
4,1,0.7975318431854248,10.0,7.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,107
4,1,0.7979648113250732,10.0,8.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,108
4,1,0.77286696434021,10.0,9.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,109
4,1,0.905026912689209,10.0,10.0,with distraction,filtered,long,5.0,5.0,1.0,2.0,2.0,2.0,110
4,1,0.654803991317749,11.0,1.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,111
4,1,0.7608461380004883,11.0,2.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,112
4,1,0.6840689182281494,11.0,3.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,113
4,1,0.6728088855743408,11.0,4.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,114
4,1,0.5724351406097412,11.0,5.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,115
4,1,0.6434438228607178,11.0,6.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,116
4,1,0.6873910427093506,11.0,7.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,117
4,1,0.605050802230835,11.0,8.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,118
4,1,0.6883249282836914,11.0,9.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,119
4,1,0.6602869033813477,11.0,10.0,no distraction,static,long,2.0,3.0,2.0,3.0,3.0,2.0,120
15,1,0.5260829925537109,0.0,1.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,1
15,1,1.3179597854614258,0.0,2.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,2
15,1,0.645798921585083,0.0,3.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,3
15,1,0.6251130104064941,0.0,4.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,4
15,1,0.6803581714630127,0.0,5.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,5
15,1,0.6417319774627686,0.0,6.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,6
15,1,0.5298569202423096,0.0,7.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,7
15,1,0.4258050918579101,0.0,8.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,8
15,1,0.9348020553588868,0.0,9.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,9
15,1,0.5738608837127686,0.0,10.0,no distraction,static,long,4.0,1.0,5.0,3.0,6.0,3.0,10
15,1,0.9606060981750488,1.0,1.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,11
15,1,0.9779336452484132,1.0,2.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,12
15,1,0.9535198211669922,1.0,3.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,13
15,1,0.824516773223877,1.0,4.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,14
15,1,0.9593048095703124,1.0,5.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,15
15,1,1.0755698680877686,1.0,6.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,16
15,1,1.1458561420440674,1.0,7.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,17
15,1,0.8182802200317383,1.0,8.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,18
15,1,0.792252779006958,1.0,10.0,with distraction,static,long,6.0,3.0,3.0,2.0,2.0,1.0,19
15,1,1.1202998161315918,2.0,1.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,20
15,1,0.673961877822876,2.0,2.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,21
15,1,0.677886962890625,2.0,3.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,22
15,1,0.9480581283569336,2.0,4.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,23
15,1,1.073470115661621,2.0,5.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,24
15,1,0.6788299083709717,2.0,6.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,25
15,1,0.8103101253509521,2.0,7.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,26
15,1,0.9493460655212402,2.0,8.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,27
15,1,0.9412872791290284,2.0,9.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,28
15,1,1.0407350063323977,2.0,10.0,with distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,29
15,1,0.9416570663452148,3.0,1.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,30
15,1,0.6693828105926514,3.0,2.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,31
15,1,0.6811299324035645,3.0,3.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,32
15,1,0.9162039756774902,3.0,4.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,33
15,1,0.8152391910552979,3.0,5.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,34
15,1,0.951874017715454,3.0,6.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,35
15,1,0.6722447872161865,3.0,7.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,36
15,1,0.6415231227874756,3.0,8.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,37
15,1,0.6567039489746094,3.0,9.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,38
15,1,0.8153977394104004,3.0,10.0,with distraction,filtered,short,6.0,4.0,2.0,4.0,3.0,2.0,39
15,1,0.9390242099761964,4.0,1.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,40
15,1,0.6789660453796387,4.0,2.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,41
15,1,0.8156118392944336,4.0,3.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,42
15,1,0.8533909320831299,4.0,4.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,43
15,1,0.9626681804656982,4.0,5.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,44
15,1,1.0654897689819336,4.0,6.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,45
15,1,0.8389160633087158,4.0,7.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,46
15,1,0.8478660583496094,4.0,8.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,47
15,1,0.8055810928344727,4.0,9.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,48
15,1,0.7802879810333252,4.0,10.0,with distraction,filtered,long,6.0,6.0,2.0,5.0,3.0,4.0,49
15,1,0.8269641399383545,5.0,1.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,50
15,1,0.7047770023345947,5.0,2.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,51
15,1,0.7121891975402832,5.0,3.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,52
15,1,0.560776948928833,5.0,4.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,53
15,1,0.7067348957061768,5.0,5.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,54
15,1,0.7955279350280762,5.0,6.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,55
15,1,0.8340718746185303,5.0,8.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,56
15,1,0.9093103408813475,5.0,9.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,57
15,1,0.6872997283935547,5.0,10.0,no distraction,filtered,long,1.0,1.0,2.0,5.0,3.0,2.0,58
15,1,0.7580139636993408,6.0,1.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,59
15,1,1.3012299537658691,6.0,2.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,60
15,1,0.6003751754760742,6.0,3.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,61
15,1,0.6112818717956543,6.0,4.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,62
15,1,0.5482890605926514,6.0,5.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,63
15,1,0.4373440742492676,6.0,6.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,64
15,1,0.4922831058502197,6.0,7.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,65
15,1,0.466536283493042,6.0,8.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,66
15,1,0.7403111457824707,6.0,9.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,67
15,1,0.6576180458068848,6.0,10.0,no distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,68
15,1,0.8222620487213135,7.0,1.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,69
15,1,0.6475999355316162,7.0,2.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,70
15,1,0.6563761234283447,7.0,3.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,71
15,1,0.7122068405151367,7.0,4.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,72
15,1,0.8056838512420654,7.0,5.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,73
15,1,0.6815299987792969,7.0,6.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,74
15,1,0.8174412250518799,7.0,7.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,75
15,1,0.9167318344116212,7.0,8.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,76
15,1,0.8214941024780273,7.0,9.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,77
15,1,0.8087077140808105,7.0,10.0,with distraction,none,short,4.0,4.0,1.0,1.0,1.0,1.0,78
15,1,0.6536257266998291,8.0,1.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,79
15,1,0.5858418941497803,8.0,2.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,80
15,1,0.6554520130157471,8.0,4.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,81
15,1,0.6959097385406494,8.0,5.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,82
15,1,1.0664019584655762,8.0,6.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,83
15,1,1.163703680038452,8.0,7.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,84
15,1,0.8636462688446045,8.0,8.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,85
15,1,0.8319308757781982,8.0,9.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,86
15,1,0.6809132099151611,8.0,10.0,no distraction,none,long,4.0,4.0,1.0,1.0,1.0,1.0,87
15,1,0.5468869209289551,9.0,1.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,88
15,1,0.9368371963500975,9.0,2.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,89
15,1,0.8929421901702881,9.0,3.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,90
15,1,0.4673740863800049,9.0,4.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,91
15,1,0.5925121307373047,9.0,5.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,92
15,1,0.6470828056335449,9.0,6.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,93
15,1,0.5438899993896484,9.0,7.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,94
15,1,0.5734989643096924,9.0,8.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,95
15,1,0.5817379951477051,9.0,9.0,no distraction,static,short,6.0,6.0,2.0,3.0,2.0,2.0,96
